id,tweet_type,attack_annotation
912683821992173569,tweet,2
912684308497870850,tweet,2
912681292826923013,deletion,2
912684308497870850,deletion,2
912683821992173569,deletion,2
912683071190781952,deletion,2
912683805214953474,deletion,2
912682639181647872,deletion,2
912682408511725569,deletion,2
913828334274039810,tweet,1
913828351080583168,tweet,1
913828355258093568,tweet,1
913828359477620737,tweet,1
913828380432388098,tweet,1
913828762109857792,tweet,1
913829106051100672,tweet,1
913829147989958658,tweet,1
913829181536002048,tweet,1
913828380432388098,deletion,1
913829206693437440,tweet,1
913829210891964416,tweet,1
913829215115636737,tweet,1
913829370304892928,tweet,1
913829382850007040,tweet,1
913829387077906434,tweet,1
913829391272169473,tweet,1
913829395462262784,tweet,1
913829449988280321,tweet,1
913829458372685826,tweet,1
913829672269631488,tweet,1
913829710035062785,tweet,1
913829890360856578,tweet,1
913829961697517568,tweet,1
913829999429525506,tweet,1
913830087522443264,tweet,1
913830091704160256,tweet,1
913830221731819520,tweet,1
913830221714984961,tweet,1
913830225909252102,tweet,1
913830259476303872,tweet,1
913830272076062720,tweet,1
913830284654776321,tweet,1
913830301423501312,tweet,1
913830318217580545,tweet,1
913830532101890053,tweet,1
913830532101890050,tweet,1
913831081568342017,tweet,1
913831408707293186,tweet,1
913831412897378304,tweet,1
913831840749846528,tweet,1
913831945599143937,tweet,1
913832029464211456,tweet,1
913832092403978242,tweet,1
913832104957480960,tweet,1
913832155305963521,tweet,1
913832239187841024,tweet,1
913832318862860288,tweet,1
913832327289147393,tweet,1
913832331458306049,tweet,1
913832377591455744,tweet,1
913832390174355458,tweet,1
913832411154276352,tweet,1
913832423732936705,tweet,1
913832453114142720,tweet,1
913832511834337280,tweet,1
913832570529468416,tweet,1
913832591521918976,tweet,1
913832717330022400,tweet,1
913832817997570048,tweet,1
913832847345115137,tweet,1
913832910263848960,tweet,1
913832922880335872,tweet,1
913833149360164865,tweet,1
913829387077906434,deletion,1
913833572993298434,tweet,1
913832910263848960,deletion,1
913830532101890050,deletion,1
913832922880335872,deletion,1
913833572993298434,deletion,1
913832570529468416,deletion,1
913828334274039810,deletion,1
913829672269631488,deletion,1
913828355258093568,deletion,1
913828359477620737,deletion,1
913828351080583168,deletion,1
913829382850007040,deletion,1
913829370304892928,deletion,1
913829391272169473,deletion,1
913829395462262784,deletion,1
913829449988280321,deletion,1
913829458372685826,deletion,1
913828762109857792,deletion,1
913829106051100672,deletion,1
913829181536002048,deletion,1
913829210891964416,deletion,1
913829206693437440,deletion,1
913829215115636737,deletion,1
913830221731819520,deletion,1
913830221714984961,deletion,1
913830284654776321,deletion,1
913830259476303872,deletion,1
913830318217580545,deletion,1
913830532101890053,deletion,1
913832591521918976,deletion,1
913830087522443264,deletion,1
913832817997570048,deletion,1
913832847345115137,deletion,1
913829890360856578,deletion,1
913829961697517568,deletion,1
913829999429525506,deletion,1
913830091704160256,deletion,1
913830225909252102,deletion,1
913830272076062720,deletion,1
913830301423501312,deletion,1
913831840749846528,deletion,1
913831945599143937,deletion,1
913832029464211456,deletion,1
913832092403978242,deletion,1
913832155305963521,deletion,1
913832104957480960,deletion,1
913832239187841024,deletion,1
913833149360164865,deletion,1
913829147989958658,deletion,1
913831081568342017,deletion,1
913832411154276352,deletion,1
913829710035062785,deletion,1
913832331458306049,deletion,1
913831412897378304,deletion,1
913832327289147393,deletion,1
913832318862860288,deletion,1
913831408707293186,deletion,1
913832390174355458,deletion,1
913832377591455744,deletion,1
913832423732936705,deletion,1
913832453114142720,deletion,1
913832511834337280,deletion,1
913832717330022400,deletion,1
916749172111486977,tweet,1
916749285357707264,tweet,1
916749297928024066,tweet,1
916749406979940352,tweet,1
916749440542797825,tweet,1
916749444724461570,tweet,1
916749604116295680,tweet,1
916749805447196674,tweet,1
916750002579476481,tweet,1
916750203901837312,tweet,1
916750220670787584,tweet,1
916750224852385797,tweet,1
916750224890228736,tweet,1
916750237443723264,tweet,1
916750250056044545,tweet,1
916750329743540225,tweet,1
916750598166499329,tweet,1
916750602344042496,tweet,1
916750602369163265,tweet,1
916750602373386242,tweet,1
916750610757713920,tweet,1
916750614951899137,tweet,1
916750619129630725,tweet,1
916750631704121350,tweet,1
916750635915202561,tweet,1
916750682052530176,tweet,1
916750703040892928,tweet,1
916750724008173568,tweet,1
916750774310490112,tweet,1
916750891751034881,tweet,1
916750925301276672,tweet,1
916750933723353088,tweet,1
916750933714984961,tweet,1
916750942090952704,tweet,1
916751030167228416,tweet,1
916751055341441025,tweet,1
916751093081702401,tweet,1
916751118276939776,tweet,1
916751118247526401,tweet,1
916751189559169024,tweet,1
916751307020623875,tweet,1
916751554480308225,tweet,1
916751588005502976,tweet,1
916751999059755008,tweet,1
916752187790946304,tweet,1
916749172111486977,deletion,1
916750925301276672,deletion,1
916750891751034881,deletion,1
916752212981895168,tweet,1
916750933723353088,deletion,1
916751307020623875,deletion,1
916750774310490112,deletion,1
916751588005502976,deletion,1
916749805447196674,deletion,1
916750942090952704,deletion,1
916750933714984961,deletion,1
916749604116295680,deletion,1
916751999059755008,deletion,1
916752212981895168,deletion,1
916751554480308225,deletion,1
916750329743540225,deletion,1
916752267478470656,tweet,1
916750002579476481,deletion,1
916749285357707264,deletion,1
916749297928024066,deletion,1
916751030167228416,deletion,1
916751055341441025,deletion,1
916751093081702401,deletion,1
916749406979940352,deletion,1
916751118247526401,deletion,1
916751118276939776,deletion,1
916749440542797825,deletion,1
916749444724461570,deletion,1
916752187790946304,deletion,1
916752267478470656,deletion,1
916750203901837312,deletion,1
916750224890228736,deletion,1
916750224852385797,deletion,1
916750220670787584,deletion,1
916750250056044545,deletion,1
916750237443723264,deletion,1
916750598166499329,deletion,1
916750602344042496,deletion,1
916750602369163265,deletion,1
916750602373386242,deletion,1
916750610757713920,deletion,1
916750614951899137,deletion,1
916750619129630725,deletion,1
916750631704121350,deletion,1
916750635915202561,deletion,1
916750682052530176,deletion,1
916750703040892928,deletion,1
916750724008173568,deletion,1
916751189559169024,deletion,1
918201672156971008,tweet,1
918201827358859264,tweet,1
918202011899842560,tweet,1
918202083202994177,tweet,1
918202196453412865,tweet,1
918202301294239744,tweet,1
918202401986875392,tweet,1
918202519410573312,tweet,1
918202565556359169,tweet,1
918202599098200064,tweet,1
918202611697889280,tweet,1
918202930452484096,tweet,1
918203450546184193,tweet,1
918203874158239747,tweet,1
918204817897611264,tweet,1
918202930452484096,deletion,1
918206512379637760,tweet,1
918206667568963584,tweet,1
918201672156971008,deletion,1
918201827358859264,deletion,1
918202011899842560,deletion,1
918202083202994177,deletion,1
918202401986875392,deletion,1
918202301294239744,deletion,1
918202196453412865,deletion,1
918202565556359169,deletion,1
918202599098200064,deletion,1
918202519410573312,deletion,1
918202611697889280,deletion,1
918203450546184193,deletion,1
918203874158239747,deletion,1
918204817897611264,deletion,1
918206667568963584,deletion,1
918206512379637760,deletion,1
924024469219368962,tweet,1
924024469202591744,tweet,1
924024481802223616,tweet,1
924024502752874496,tweet,1
924024519546867712,tweet,1
924024540505796609,tweet,1
924024553097039875,tweet,1
924024704096198656,tweet,1
924024821540970497,tweet,1
924024842508275714,tweet,1
924024892844101632,tweet,1
924024901241114625,tweet,1
924024905401815047,tweet,1
924024913790455813,tweet,1
924024926394306561,tweet,1
924024951572660224,tweet,1
924024955741798401,tweet,1
924024964155658240,tweet,1
924024968341540864,tweet,1
924024976725901313,tweet,1
924024976738537472,tweet,1
924025010271997952,tweet,1
924025014483025922,tweet,1
924025018673135619,tweet,1
924025027045019650,tweet,1
924025052236050432,tweet,1
924025052215029761,tweet,1
924025052215078912,tweet,1
924025064797954048,tweet,1
924025064810582017,tweet,1
924025064802193409,tweet,1
924025110939521025,tweet,1
924025119315496960,tweet,1
924025199024132097,tweet,1
924025052236050432,deletion,1
924024469202591744,deletion,1
924024469219368962,deletion,1
924024502752874496,deletion,1
924024519546867712,deletion,1
924025245140471810,tweet,1
924024540505796609,deletion,1
924024553097039875,deletion,1
924024976738537472,deletion,1
924025274513215490,tweet,1
924025018673135619,deletion,1
924025014483025922,deletion,1
924025027045019650,deletion,1
924025052215029761,deletion,1
924025064797954048,deletion,1
924025064810582017,deletion,1
924024842508275714,deletion,1
924024892844101632,deletion,1
924024901241114625,deletion,1
924024913790455813,deletion,1
924024926394306561,deletion,1
924024905401815047,deletion,1
924024955741798401,deletion,1
924024951572660224,deletion,1
924024964155658240,deletion,1
924024968341540864,deletion,1
924025274513215490,deletion,1
924024704096198656,deletion,1
924024481802223616,deletion,1
924024976725901313,deletion,1
924025245140471810,deletion,1
924024821540970497,deletion,1
924025010271997952,deletion,1
924025052215078912,deletion,1
924025064802193409,deletion,1
924025110939521025,deletion,1
924025119315496960,deletion,1
924025199024132097,deletion,1
924849509766696960,tweet,1
924849526577483776,tweet,1
924849530734088193,tweet,1
924849664964333568,tweet,1
924849778210607111,tweet,1
924849786594955265,tweet,1
924849799190458369,tweet,1
924849815976112128,tweet,1
924849832749133824,tweet,1
924849841129295872,tweet,1
924849857898123264,tweet,1
924849908221431808,tweet,1
924849912440918016,tweet,1
924849925023850497,tweet,1
924849509766696960,deletion,1
924849526577483776,deletion,1
924849530734088193,deletion,1
924849664964333568,deletion,1
924849786594955265,deletion,1
924849778210607111,deletion,1
924849799190458369,deletion,1
924849815976112128,deletion,1
924849832749133824,deletion,1
924849841129295872,deletion,1
924849857898123264,deletion,1
924849908221431808,deletion,1
924849912440918016,deletion,1
924849925023850497,deletion,1
924850365429927936,tweet,2
924850382207115264,tweet,2
924850407360335872,tweet,2
924850432534630400,tweet,2
924850436737306624,tweet,2
924850474460827653,tweet,2
924850365429927936,deletion,2
924850382207115264,deletion,2
924850407360335872,deletion,2
924850432534630400,deletion,2
924850436737306624,deletion,2
924850474460827653,deletion,2
926546512611561472,tweet,1
926546516797526021,tweet,1
926546520996016129,tweet,1
926546537777332225,tweet,1
926546592286507008,tweet,1
926546600658440192,tweet,1
926546613249638401,tweet,1
926546625836802049,tweet,1
926546625841057793,tweet,1
926546663589720064,tweet,1
926546760067112961,tweet,1
926546768464154624,tweet,1
926546797820022785,tweet,1
926546814580543489,tweet,1
926546860726157314,tweet,1
926546898479140864,tweet,1
926547020126486528,tweet,1
926547045258850304,tweet,1
926547045271392258,tweet,1
926547070433087488,tweet,1
926547087206092801,tweet,1
926547112384499714,tweet,1
926547141752999938,tweet,1
926547154331750400,tweet,1
926547158509215744,tweet,1
926547162699354113,tweet,1
926547112384499714,deletion,1
926546512611561472,deletion,1
926546516797526021,deletion,1
926546520996016129,deletion,1
926546537777332225,deletion,1
926546592286507008,deletion,1
926546600658440192,deletion,1
926546613249638401,deletion,1
926546625841057793,deletion,1
926546625836802049,deletion,1
926546663589720064,deletion,1
926546760067112961,deletion,1
926546768464154624,deletion,1
926546797820022785,deletion,1
926546814580543489,deletion,1
926546860726157314,deletion,1
926546898479140864,deletion,1
926547020126486528,deletion,1
926547045258850304,deletion,1
926547045271392258,deletion,1
926547070433087488,deletion,1
926547087206092801,deletion,1
926547141752999938,deletion,1
926547154331750400,deletion,1
926547162699354113,deletion,1
926547158509215744,deletion,1
927901948052955137,tweet,1
927901960661094401,tweet,1
927901973231357953,tweet,1
927901977438248960,tweet,1
927901985810067458,tweet,1
927902019368742912,tweet,1
927902048728862720,tweet,1
927902052931522560,tweet,1
927902057130053634,tweet,1
927902057117487104,tweet,1
927902061332779009,tweet,1
927902069712924672,tweet,1
927902078076321792,tweet,1
927902082304299008,tweet,1
927902082291716096,tweet,1
927902086465052674,tweet,1
927902090697039873,tweet,1
927902094883000320,tweet,1
927902103246462978,tweet,1
927902128445775873,tweet,1
927902182971715586,tweet,1
927902220712112133,tweet,1
927902245877899271,tweet,1
927902250059649025,tweet,1
927902250072268802,tweet,1
927902258456678400,tweet,1
927902258456604677,tweet,1
927902262655111168,tweet,1
927902266841018368,tweet,1
927902266828427265,tweet,1
927902279402950657,tweet,1
927902279432331264,tweet,1
927902291994337281,tweet,1
927902317176901633,tweet,1
927902321371213824,tweet,1
927902359115763713,tweet,1
927902375872008192,tweet,1
927902380099809282,tweet,1
927902388492660736,tweet,1
927902422042923008,tweet,1
927902426211942400,tweet,1
927901948052955137,deletion,1
927901960661094401,deletion,1
927901977438248960,deletion,1
927901985810067458,deletion,1
927902447187759106,tweet,2
927902019368742912,deletion,1
927902048728862720,deletion,1
927902472341016576,tweet,2
927902057130053634,deletion,1
927902061332779009,deletion,1
927902069712924672,deletion,1
927902082304299008,deletion,1
927902082291716096,deletion,1
927902489139122176,tweet,2
927902078076321792,deletion,1
927902497515212800,tweet,2
927902094883000320,deletion,1
927902103246462978,deletion,1
927902501709467649,tweet,2
927902245877899271,deletion,1
927902258456678400,deletion,1
927902258456604677,deletion,1
927902514300801025,tweet,2
927902266828427265,deletion,1
927902522710351874,tweet,2
927902279432331264,deletion,1
927902279402950657,deletion,1
927902522702028800,tweet,2
927902526887907328,tweet,2
927902526887940097,tweet,2
927902291994337281,deletion,1
927902535263846401,tweet,2
927902317176901633,deletion,1
927902321371213824,deletion,1
927902543669276673,tweet,2
927902359115763713,deletion,1
